#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    4.6399      8.814857     4.481675      4.265366     8.963349
    4.6495      8.858099     4.503654      4.286461     9.007309
    4.6591      8.901342      4.52565       4.30754       9.0513
    4.6687      8.944796     4.547903      4.327535     9.095805
    4.6783      8.988784     4.569999      4.348191     9.139998
    4.6879      9.033733     4.592148      4.369793     9.184295
    4.6975      9.078596     4.614644      4.391973     9.229288
    4.7071      9.122604     4.637606      4.413744     9.275213
    4.7167      9.166716     4.660885      4.435128      9.32177
    4.7263      9.211069     4.683688      4.457106     9.367375
    4.7359      9.255516     4.706605      4.478963      9.41321
    4.7455      9.300518     4.729721      4.500355     9.459441
    4.7551      9.345849      4.75261      4.522216     9.505219
    4.7647      9.391453      4.77558      4.544786     9.551161
    4.7743      9.436734     4.798656      4.567116     9.597311
    4.7838      9.482903     4.822073      4.589444     9.644145
    4.7934      9.529754     4.845782      4.612389     9.691564
     4.803      9.576003     4.869378      4.635736     9.738756
    4.8126      9.622198     4.893336       4.65982     9.786673
    4.8222      9.668186     4.917903      4.683489     9.835807
    4.8318      9.713617     4.942207      4.706851     9.884414
    4.8414      9.758963     4.966587      4.730334     9.933173
     4.851      9.804417     4.990918      4.753853     9.981836
    4.8606      9.850699      5.01494      4.778073     10.02988
    4.8702        9.8989     5.039097      4.802266     10.07819
    4.8798        9.9477     5.063427      4.826058     10.12685
    4.8894      9.994924     5.088386      4.850562     10.17677
     4.899       10.0414     5.113482      4.875956     10.22696
    4.9086      10.08813     5.138645       4.90039     10.27729
    4.9182      10.13503     5.164201      4.925534      10.3284
    4.9278      10.18335     5.190065      4.951797     10.38013
    4.9374      10.23355     5.215749      4.976645      10.4315
     4.947      10.28399     5.241178       5.00038     10.48236
    4.9566      10.33352     5.266322      5.024246     10.53264
    4.9662      10.38373     5.291521      5.049532     10.58304
    4.9758       10.4336      5.31698       5.07523     10.63396
    4.9854      10.48288     5.342488      5.100357     10.68498
     4.995      10.53295     5.368507      5.125555     10.73701
    5.0046      10.58281     5.394745      5.150901     10.78949
    5.0142      10.63175     5.421245       5.17669     10.84249
    5.0238      10.68152     5.448032      5.202181     10.89606
    5.0334      10.73332     5.474753      5.227506     10.94951
     5.043      10.78467     5.501607      5.252804     11.00321
    5.0525      10.83567     5.528682      5.277541     11.05736
    5.0621      10.88689     5.556102      5.303272      11.1122
    5.0717       10.9391     5.583632      5.330377     11.16726
    5.0813      10.99243     5.610822      5.357118     11.22164
    5.0909      11.04523     5.638434      5.383425     11.27687
    5.1005      11.09732     5.666393      5.410056     11.33279
    5.1101      11.14906     5.693947      5.437195     11.38789
    5.1197      11.20219     5.721622      5.465226     11.44324
    5.1293      11.25623      5.74995      5.492998      11.4999
    5.1389      11.30958     5.778234      5.520558     11.55647
    5.1485      11.36337     5.805969      5.548816     11.61194
    5.1581      11.41723     5.833946      5.576817     11.66789
    5.1677      11.47019      5.86211      5.603755     11.72422
    5.1773      11.52408     5.890358       5.63118     11.78072
    5.1869      11.57896     5.918981      5.660903     11.83796
    5.1965       11.6335        5.948       5.69033       11.896
    5.2061      11.68739     5.976876      5.718635     11.95375
    5.2157      11.74203     6.005356      5.746722     12.01071
    5.2253      11.79767     6.034702      5.775092      12.0694
    5.2349      11.85303     6.064785      5.803113     12.12957
    5.2445      11.90841     6.094384      5.831099     12.18877
    5.2541      11.96396     6.123638      5.860591     12.24728
    5.2637      12.01985     6.153094      5.889754     12.30619
    5.2733      12.07638     6.182716      5.919301     12.36543
    5.2829      12.13315     6.212377      5.949703     12.42475
    5.2925      12.18968     6.242014      5.979409     12.48403
    5.3021      12.24604     6.271863       6.00841     12.54373
    5.3117      12.30262     6.301857      6.037855     12.60371
    5.3213      12.35925     6.331706      6.067981     12.66341
    5.3308      12.41712     6.361815      6.098674     12.72363
    5.3404      12.47574     6.391954      6.129341     12.78391
      5.35      12.53379     6.422678      6.159003     12.84536
    5.3596      12.59234     6.453765      6.189151     12.90753
    5.3692      12.65185     6.484327       6.22102     12.96865
    5.3788      12.71174     6.515554       6.25195     13.03111
    5.3884      12.77114     6.547179      6.282378     13.09436
     5.398       12.8304     6.578592      6.313907     13.15718
    5.4076      12.88887     6.609698      6.345463      13.2194
    5.4172      12.94786     6.640623      6.376547     13.28125
