# x,y,z,sp,vx,vy,vz,m
3.538782679512665119e+00,-9.650308421759767441e+00,6.046650990357292699e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.614128871838965473e+00,-1.027240162123345257e+01,8.367304022563878618e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.612003437588409582e+00,1.027255569133627944e+01,7.847450835571407879e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.537323724198885966e+00,9.649604798055722910e+00,4.763321917929873806e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.154530410176251909e+00,-1.051054764707617650e+01,-7.206422373198490661e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.152929830184096005e+00,1.051054234433057744e+01,-9.009374401347274741e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.613022518016710372e+00,1.076667816505757003e+01,-7.207053020157094814e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.612678177958051240e+00,-1.076445812469331642e+01,-9.009887821888128201e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.487361009452299598e-01,-1.276495780678772007e+01,1.081011946049526529e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.603475477100314350e+00,8.509766906430206390e+00,1.081030342252341114e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.675839826647461006e+00,-9.130951014167063562e+00,-6.567119032903970144e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.676053608029707487e+00,9.130885574763382806e+00,-9.650375439343363837e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.135678058184186767e+00,1.214469454475030119e+01,-6.564407668939671758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.156286118835254673e+00,-1.100308656948308794e+01,-8.366572761124677626e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.081767774923476866e+00,1.162569753611263934e+01,-1.016908935147762172e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.133566153910092744e+00,-1.214391585618737857e+01,-9.649254073213826999e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.080445541896019712e+00,-1.162433693915489030e+01,1.016787816927907961e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
