# x,y,z,sp,vx,vy,vz,m
2.151204286563692225e+00,-1.100002137826374771e+01,7.837317024689339995e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.076817818921650183e+00,1.160909922503071634e+01,6.028150678068093349e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.155320518769755722e+00,-1.213142200718476005e+01,6.568558262424709859e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.069406246751425815e+00,-1.162924455575529770e+01,4.764895852936353648e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.139350578115196466e+00,1.102159336502610110e+01,8.356210335473535977e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.508907129211042530e+00,-9.647115677447622772e+00,6.057036551230010168e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.603297474589860272e+00,-1.026268201432172056e+01,8.364557515558274758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.614149300577225610e+00,1.030063803537259659e+01,7.861843612926978864e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.534186913798403218e+00,9.650522660444218914e+00,4.773674171152525680e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.149085395984317470e+00,-1.050109903223824936e+01,-7.197888973238986132e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
