#     'r'     'cord11(r)'     'cord12(r)'     'cord22(r)'     cord21(r)
    6.0794      49.57643     24.42111      24.04579     48.84221
     6.089       49.8259     24.55238      24.05522     49.10477
    6.0986      50.04014     24.66683      24.06458     49.33367
    6.1082       50.2136     24.76922      24.07398     49.53845
    6.1178      50.36374     24.86378      24.08376     49.72756
    6.1274      50.48919     24.94747      24.09273     49.89494
     6.137      50.59342      25.0181      24.09976      50.0362
    6.1465      50.69611     25.07963      24.10404     50.15926
    6.1561      50.80591     25.13667      24.10647     50.27334
    6.1657      50.92227     25.19273      24.10839     50.38546
    6.1753      51.03861     25.25172      24.11083     50.50344
    6.1849      51.15455     25.31834       24.1134     50.63667
    6.1945      51.27599     25.39397        24.116     50.78793
    6.2041      51.39701     25.47909      24.11919     50.95818
    6.2137      51.51002      25.5788      24.12274     51.15759
    6.2233      51.61821     25.69271      24.12605     51.38541
    6.2329      51.72531     25.81679      24.12939     51.63358
    6.2425      51.82908     25.94752      24.13301     51.89503
    6.2521      51.92548     26.08415       24.1366     52.16829
    6.2617      52.01722     26.22141      24.13971     52.44282
    6.2713      52.11039     26.34627      24.14216     52.69254
    6.2809      52.20738     26.46187      24.14396     52.92375
    6.2905      52.30842     26.58084      24.14529     53.16168
    6.3001      52.41323     26.71066      24.14663     53.42132
    6.3097      52.52592     26.84503      24.14791     53.69006
    6.3193      52.65213     26.97001      24.14897     53.94002
    6.3289      52.78219     27.08256      24.14968     54.16512
    6.3385      52.91455     27.18875      24.15014     54.37749
    6.3481      53.05165     27.29206      24.15033     54.58412
    6.3577      53.19366     27.39417      24.15039     54.78835
    6.3673      53.32829     27.49682      24.15046     54.99363
    6.3769      53.44617     27.61178      24.15054     55.22356
    6.3865      53.56671     27.75019       24.1506     55.50039
    6.3961      53.70339     27.90982       24.1506     55.81965
    6.4057      53.87504     28.08395       24.1506     56.16791
    6.4152      54.08622     28.25151       24.1506     56.50301
    6.4248      54.32894     28.40268       24.1506     56.80536
    6.4344      54.61235     28.53512       24.1506     57.07024
     6.444       54.9348     28.64554       24.1506     57.29109
    6.4536      55.27242     28.73873       24.1506     57.47746
    6.4632      55.59778     28.82432       24.1506     57.64863
    6.4728      55.88418     28.91536       24.1506     57.83072
    6.4824      56.12253     29.02056       24.1506     58.04112
     6.492      56.31719     29.14569      24.15083     58.29138
    6.5016      56.46785     29.30121      24.15181     58.60242
    6.5112      56.57967     29.49076      24.15513     58.98152
    6.5208      56.66813     29.70132      24.16902     59.40264
    6.5304      56.74568     29.91342      24.20469     59.82684
      6.54      56.81472     30.11318      24.28041     60.22637
    6.5496       56.8787     30.30026      24.40643     60.60052
    6.5592      56.93863     30.47384      24.57738     60.94768
    6.5688      56.99392     30.64014      24.78974     61.28028
    6.5784      57.04397     30.80404      25.05177     61.60807
     6.588       57.0893     30.97876      25.34894     61.95752
    6.5976      57.13036     31.18083      25.66346     62.36167
    6.6072      57.16844     31.40804      25.95511     62.81608
    6.6168      57.20899     31.66819      26.19631     63.33638
    6.6264       57.2572     31.96341      26.39991     63.92683
     6.636      57.32163     32.26377      26.54522     64.52754
    6.6456      57.40744      32.5597      26.63791     65.11941
    6.6552      57.51866     32.85055      26.70895      65.7011
    6.6648      57.65792     33.12151      26.76855     66.24302
    6.6744      57.83091      33.3639       26.8153      66.7278
     6.684      58.04939     33.58804      26.85341     67.17608
    6.6935      58.29914     33.79999      26.88742     67.59997
    6.7031      58.55643     33.99624      26.92021     67.99248
    6.7127      58.83244     34.18136      26.95374     68.36273
    6.7223      59.13059     34.36049      26.98214     68.72098
    6.7319      59.45552     34.53522      27.00527     69.07043
    6.7415       59.8153     34.69705      27.03009     69.39409
    6.7511       60.1967      34.8457      27.06451      69.6914
    6.7607      60.57606      34.9783      27.10969     69.95661
    6.7703        60.945     35.09344      27.15854     70.18689
    6.7799      61.32488     35.19529       27.2083     70.39058
    6.7895      61.72479     35.28971      27.26095     70.57942
    6.7991      62.10823     35.38381      27.32188     70.76762
    6.8087      62.44037     35.47971      27.39304     70.95943
    6.8183       62.7189     35.57906      27.47086     71.15811
    6.8279      62.93403     35.68428      27.54666     71.36857
    6.8375       63.1042      35.7911      27.61456      71.5822
    6.8471      63.25985     35.89288       27.6817     71.78575
    6.8567      63.42505     35.98916      27.76892     71.97832
    6.8663      63.62492     36.08022      27.87833     72.16044
    6.8759      63.85941     36.16369      28.00954     72.32739
    6.8855      64.12963      36.2399      28.19947      72.4798
    6.8951      64.44117     36.31233      28.45611     72.62466
    6.9047      64.78149      36.3846      28.74534     72.76921
    6.9143      65.13127      36.4659      29.03661      72.9318
    6.9239       65.4731     36.56065      29.33184     73.12129
    6.9335      65.79686     36.66292      29.63534     73.32584
    6.9431      66.10399     36.77066      29.90732     73.54131
    6.9527      66.40082     36.88398      30.11703     73.76796
    6.9622      66.70848     36.99967      30.27291     73.99935
    6.9718      67.05325     37.11377      30.38814     74.22753
    6.9814      67.42597     37.22547      30.47934     74.45094
     6.991      67.81422     37.33014      30.55888     74.66027
    7.0006      68.22685     37.42319      30.62528     74.84638
    7.0102      68.66583     37.49885      30.67831      74.9977
    7.0198      69.11112     37.55896      30.72149     75.11791
    7.0294      69.53822     37.60878      30.75883     75.21756
     7.039      69.95803     37.64776      30.78814     75.29552
    7.0486      70.36827     37.67942       30.8144     75.35884
    7.0582      70.74644     37.70761      30.84665     75.41522
    7.0678      71.09363     37.73497      30.88149     75.46993
    7.0774      71.43806     37.75976       30.9173     75.51951
     7.087      71.80042     37.78261      30.95805     75.56523
    7.0966      72.16304     37.80553        31.001     75.61106
    7.1062      72.51372     37.82926       31.0462     75.65853
    7.1158      72.85334     37.85504      31.09821     75.71008
    7.1254      73.16931     37.88392      31.16074     75.76785
     7.135      73.45124      37.9186      31.23377      75.8372
    7.1446       73.6976     37.95968       31.3125     75.91935
    7.1542      73.90858     38.00814      31.39374     76.01629
    7.1638      74.09326     38.07016      31.47231     76.14031
    7.1734      74.25888     38.14763       31.5449     76.29525
     7.183      74.40434     38.24049      31.61093     76.48098
    7.1926      74.53555     38.34672      31.67187     76.69343
    7.2022      74.66342     38.45387      31.73276     76.90774
    7.2118      74.79171     38.56092      31.79494     77.12183
    7.2214      74.93055     38.66837      31.86493     77.33674
     7.231        75.091      38.7748      31.95432      77.5496
    7.2405      75.28365     38.88377      32.08208     77.76755
    7.2501      75.53704     38.99513      32.29206     77.99026
    7.2597      75.87322     39.11249        32.627     78.22498
    7.2693      76.32792     39.23907      33.13606     78.47815
    7.2789      76.93052      39.3648      33.83705      78.7296
    7.2885      77.68225     39.48432       34.7371     78.96863
    7.2981      78.54295     39.60689      35.81063     79.21378
    7.3077      79.45004     39.74296      36.89744     79.48592
    7.3173      80.36303      39.9011      37.91094      79.8022
    7.3269      81.21718     40.07458      38.83067     80.14916
    7.3365      81.97792     40.25416      39.61234     80.50831
    7.3461      82.66954     40.42815      40.23801      80.8563
    7.3557      83.30009     40.59004      40.68696     81.18007
    7.3653      83.88163     40.73984      40.98943     81.47968
    7.3749       84.4294     40.87434      41.20519     81.74869
    7.3845      84.94565     40.99489      41.38171     81.98979
    7.3941      85.45142     41.11714      41.54457     82.23428
    7.4037      85.95906     41.24884      41.69935     82.49767
    7.4133       86.4769     41.39125      41.83858     82.78249
    7.4229      87.00637     41.56131      41.96681     83.12263
    7.4325      87.54104      41.7604      42.10607      83.5208
    7.4421      88.07309     41.97758      42.26689     83.95515
    7.4517      88.59991     42.21357       42.4581     84.42715
    7.4613      89.14871     42.47023      42.68725     84.94047
    7.4709       89.7296     42.73819      42.95957     85.47639
    7.4805      90.30404     43.00432        43.279     86.00864
    7.4901      90.88319     43.25847      43.64695     86.51695
    7.4997      91.50352     43.50048      44.05994     87.00097
    7.5092      92.15188     43.72676      44.51328     87.45353
    7.5188      92.81274     43.93091      45.00076     87.86182
    7.5284      93.48392     44.12348      45.49947     88.24697
     7.538      94.13996       44.315      45.99435        88.63
    7.5476      94.75411     44.51365      46.51276      89.0273
    7.5572      95.31353     44.72699      47.09309     89.45399
    7.5668      95.80461     44.94813      47.74157     89.89626
    7.5764      96.23792     45.17187      48.41536     90.34374
     7.586      96.63271     45.39982      49.14181     90.79964
    7.5956      96.99101     45.64739      49.96228     91.29477
    7.6052      97.31403      45.9258      50.81499      91.8516
    7.6148      97.62236     46.22487      51.60731     92.44975
    7.6244      97.92467     46.54142      52.30238     93.08283
     7.634      98.21914      46.8606      52.90886     93.72121
    7.6436      98.51697     47.16333      53.41732     94.32666
    7.6532      98.82573     47.45666      53.84694     94.91331
    7.6628      99.14963     47.73679      54.22695     95.47358
    7.6724      99.50139     47.99589      54.55056     95.99178
     7.682       99.8845     48.24283      54.81606     96.48566
    7.6916      100.3109     48.49067       55.0469     96.98133
    7.7012      100.7796      48.7506      55.25506      97.5012
    7.7108      101.2688     49.03564      55.45328     98.07128
    7.7204      101.7855     49.33883      55.65626     98.67765
      7.73      102.3398     49.63823      55.85491     99.27646
    7.7396      102.9029     49.92495       56.0387     99.84989
    7.7492      103.4505     50.18496      56.20669     100.3699
    7.7588      103.9899     50.41547      56.35244     100.8309
    7.7684      104.5165     50.62494      56.47943     101.2499
     7.778      105.0435     50.81761      56.59439     101.6352
    7.7875      105.5549     51.00195      56.70685     102.0039
    7.7971      106.0229     51.18002      56.82854       102.36
    7.8067      106.4585      51.3549      56.96123     102.7098
    7.8163      106.8711     51.53422       57.1038     103.0684
    7.8259      107.2671      51.7177      57.25386     103.4354
    7.8355      107.6576     51.89979      57.41197     103.7996
    7.8451      108.0415     52.08382      57.58298     104.1676
    7.8547      108.4037     52.27791      57.76769     104.5558
    7.8643      108.7337     52.48056      57.96425     104.9611
    7.8739      109.0449     52.68956        58.174     105.3791
    7.8835      109.3367     52.90813          58.4     105.8163
    7.8931      109.5883     53.14305      58.63724     106.2861
    7.9027      109.8099     53.39673      58.87392     106.7935
    7.9123      110.0154     53.65328      59.10098     107.3066
    7.9219       110.214      53.9004       59.3086     107.8008
    7.9315      110.4221     54.13502       59.4858       108.27
    7.9411      110.6502     54.34965      59.63159     108.6993
    7.9507      110.8881     54.55589      59.74803     109.1118
    7.9603      111.1241     54.75778      59.83949     109.5156
    7.9699      111.3595     54.94823       59.9126     109.8965
    7.9795       111.599      55.1323      59.97026     110.2646
    7.9891        111.84     55.31565      60.01813     110.6313
    7.9987      112.0758     55.49048      60.05911      110.981
    8.0083      112.3082     55.66344      60.09407     111.3269
    8.0179      112.5463     55.85631      60.12667     111.7126
    8.0275      112.7958     56.06115      60.15795     112.1223
    8.0371      113.0488      56.2598      60.18809     112.5196
    8.0467      113.3024     56.44635      60.21509     112.8927
    8.0562      113.5696     56.62108      60.23736     113.2422
    8.0658      113.8603      56.7802      60.25572     113.5604
    8.0754      114.1762     56.91951      60.26952      113.839
     8.085      114.5105     57.04743      60.27969     114.0949
    8.0946      114.8753     57.16879      60.28867     114.3376
    8.1042      115.2899     57.28387       60.2974     114.5677
    8.1138      115.7462     57.39846       60.3054     114.7969
    8.1234      116.2386     57.51586      60.31271     115.0317
     8.133       116.765     57.64429      60.32321     115.2886
    8.1426      117.3055     57.78674      60.33914     115.5735
    8.1522      117.8317     57.94179      60.36847     115.8836
    8.1618      118.3493     58.11159      60.42923     116.2232
    8.1714      118.8696     58.29251      60.51875      116.585
     8.181      119.3508      58.4809      60.64234     116.9618
    8.1906      119.7638     58.67374      60.83518     117.3475
    8.2002       120.125     58.86699      61.08952      117.734
    8.2098      120.4561     59.06001      61.40037       118.12
    8.2194      120.7621     59.26345      61.74293     118.5269
     8.229      121.0428     59.48371      62.08626     118.9674
    8.2386      121.2997     59.72238       62.4172     119.4448
    8.2482       121.552     59.97334       62.6962     119.9467
    8.2578      121.8326     60.22751      62.93209      120.455
    8.2674      122.1306     60.48277      63.12944     120.9655
     8.277      122.4235     60.72848      63.27032      121.457
    8.2866      122.7085     60.97234      63.36773     121.9447
    8.2962      122.9974     61.22058      63.45824     122.4412
    8.3058      123.2921     61.46481      63.56366     122.9296
    8.3154      123.5758     61.69833      63.67634     123.3967
     8.325      123.8383     61.91403      63.79348     123.8281
    8.3345      124.0811     62.12012      63.91159     124.2402
    8.3441       124.321     62.32149      64.02695      124.643
    8.3537      124.5633     62.52172      64.13663     125.0434
    8.3633      124.8145     62.72565      64.22633     125.4513
    8.3729      125.0839     62.94168       64.2892     125.8834
    8.3825      125.3697     63.17852      64.33224      126.357
    8.3921       125.666     63.43023      64.36805     126.8605
    8.4017      125.9727     63.69749      64.40616      127.395
    8.4113      126.2976     63.98904         64.46     127.9781
    8.4209      126.6454     64.29433      64.54048     128.5887
    8.4305      127.0046     64.59241      64.64516     129.1848
    8.4401      127.3716     64.88365      64.77369     129.7673
    8.4497      127.7556     65.17006      64.93933     130.3401
    8.4593      128.1675     65.44443      65.16551     130.8889
    8.4689       128.637     65.70393       65.4651     131.4079
    8.4785      129.1837     65.95046      65.84345     131.9009
    8.4881      129.8172     66.19428      66.32608     132.3886
    8.4977      130.5347     66.44343      66.88586     132.8869
    8.5073      131.3159      66.7066      67.48396     133.4132
    8.5169       132.115     66.99847      68.06748     133.9969
    8.5265      132.8842     67.33085      68.60754     134.6617
    8.5361      133.6155     67.70256      69.12618     135.4051
    8.5457      134.2876     68.09399       69.5663      136.188
    8.5553       134.861     68.49187      69.88819     136.9837
    8.5649      135.3462      68.8893      70.12302     137.7786
    8.5745      135.7811     69.26701      70.28862      138.534
    8.5841      136.1887     69.61567      70.40145     139.2313
    8.5937      136.5941     69.93084      70.49099     139.8617
    8.6032      137.0214     70.20742      70.56952     140.4148
    8.6128      137.4932     70.45585      70.64653     140.9117
    8.6224      138.0122     70.68625      70.72564     141.3725
     8.632      138.5603     70.90066      70.80198     141.8013
    8.6416      139.1346     71.10219      70.87347     142.2044
    8.6512      139.7311     71.29669      70.93921     142.5934
    8.6608      140.3188     71.49306      71.00362     142.9861
    8.6704      140.8952     71.70093      71.08188     143.4019
      8.68      141.4621     71.91671      71.18451     143.8334
    8.6896       142.019     72.13403      71.31101     144.2681
    8.6992      142.5709     72.35509      71.46034     144.7102
    8.7088       143.102     72.58113      71.63857     145.1623
    8.7184       143.621      72.8107      71.83884     145.6214
     8.728      144.1643     73.04251       72.0494      146.085
    8.7376       144.744      73.2831      72.27451     146.5662
    8.7472      145.3228     73.54536      72.51889     147.0907
    8.7568      145.8876     73.82795      72.78894     147.6559
    8.7664      146.4564     74.11992      73.07528     148.2398
     8.776      147.0005     74.43866      73.36322     148.8773
    8.7856      147.5065     74.79715      73.67932     149.5943
    8.7952      147.9683     75.18768      74.02815     150.3754
    8.8048      148.3666     75.59404      74.37915     151.1881
    8.8144      148.7217     75.98469       74.7076     151.9694
     8.824        149.06     76.34333      75.00653     152.6867
    8.8336      149.4015     76.68677      75.29442     153.3735
    8.8432      149.7646     77.02601      75.56378      154.052
    8.8528       150.169     77.35548      75.78654      154.711
    8.8624      150.6186     77.67315      75.96891     155.3463
    8.8719      151.1018     77.96154      76.12914     155.9231
    8.8815       151.613     78.22527      76.26887     156.4505
    8.8911      152.1477     78.47652      76.39089      156.953
    8.9007      152.6948      78.7118      76.49871     157.4236
    8.9103      153.2336     78.93028      76.59234     157.8606
    8.9199      153.7367      79.1323      76.67054     158.2646
    8.9295      154.2201     79.32566      76.73353     158.6513
    8.9391      154.6994     79.52428      76.78406     159.0486
    8.9487      155.1422      79.7308      76.82539     159.4616
    8.9583      155.5556      79.9491      76.86301     159.8982
    8.9679      155.9504     80.19927      76.90378     160.3985
    8.9775      156.3062     80.48611       76.9494     160.9722
    8.9871      156.6342     80.81236      76.99823     161.6247
    8.9967      156.9423     81.17643      77.04904     162.3529
    9.0063      157.2296     81.55806      77.10245     163.1161
    9.0159      157.5129     81.94305      77.16311     163.8861
    9.0255      157.8037     82.32807      77.23317     164.6561
    9.0351      158.1157     82.70044      77.31217     165.4009
    9.0447      158.4488      83.0317      77.39812     166.0634
    9.0543       158.789     83.31683      77.48481     166.6337
    9.0639      159.1258     83.57158      77.56402     167.1432
    9.0735      159.4572     83.80358      77.63565     167.6072
    9.0831      159.7756     84.01651      77.70105      168.033
    9.0927       160.073     84.22362      77.75969     168.4472
    9.1023       160.355     84.43677      77.81298     168.8735
    9.1119      160.6324     84.66566      77.86494     169.3313
    9.1215      160.9093     84.90868      77.91959     169.8174
    9.1311       161.199     85.15946      77.97855     170.3189
    9.1407      161.5189     85.41352      78.04078      170.827
    9.1502       161.885     85.65438      78.10131     171.3088
    9.1598      162.2933     85.87235      78.15465     171.7447
    9.1694      162.7328     86.06369      78.19645     172.1274
     9.179       163.208       86.234       78.2289      172.468
    9.1886      163.7016     86.38505      78.25533     172.7701
    9.1982      164.1893      86.5185       78.2788      173.037
    9.2078      164.6573     86.64524      78.30516     173.2905
    9.2174      165.1038     86.77638      78.33925     173.5528
     9.227      165.5357     86.91845      78.38955     173.8369
    9.2366      165.9611     87.07229       78.4698     174.1446
    9.2462      166.3875     87.23867      78.58077     174.4773
    9.2558      166.8089      87.4214      78.72895     174.8428
    9.2654      167.2235     87.61747        78.925     175.2349
     9.275      167.6441     87.82028      79.16687     175.6406
    9.2846       168.074     88.02288      79.46639     176.0458
    9.2942      168.5224       88.212      79.83301      176.424
    9.3038      168.9845      88.3855      80.25667      176.771
    9.3134      169.4591     88.55422      80.71802     177.1084
     9.323      169.9417     88.72929      81.18249     177.4586
    9.3326      170.4007       88.908      81.65148      177.816
    9.3422      170.8408       89.092      82.15741      178.184
    9.3518      171.2846     89.29091      82.68622     178.5818
    9.3614      171.7298     89.50475       83.2039     179.0095
     9.371      172.1692      89.7207      83.67726     179.4414
    9.3806      172.6119     89.93017      84.04688     179.8603
    9.3902      173.0521     90.12872      84.31229     180.2574
    9.3998      173.4857     90.31128      84.51321     180.6226
    9.4094      173.9033      90.4945      84.66301      180.989
    9.4189      174.2843     90.66907      84.78218     181.3381
    9.4285      174.6503     90.82023      84.89376     181.6405
    9.4381      175.0181     90.95566      85.01385     181.9113
    9.4477       175.401     91.07997      85.14509     182.1599
    9.4573      175.8188     91.19248      85.27853      182.385
    9.4669      176.2828     91.29511      85.41036     182.5902
    9.4765      176.7965     91.39539      85.54021     182.7908
    9.4861      177.3413     91.48948      85.67276      182.979
    9.4957      177.9117     91.57715      85.82018     183.1543
    9.5053      178.5063     91.66248      85.97253      183.325
    9.5149      179.0999     91.74877       86.1254     183.4975
    9.5245      179.6841      91.8367      86.28718     183.6734
    9.5341      180.2747     91.92622      86.46479     183.8524
    9.5437      180.8763     92.02026      86.66494     184.0405
    9.5533      181.4473     92.12102      86.90061      184.242
    9.5629      181.9635     92.23062      87.18472     184.4612
    9.5725      182.4493     92.35471      87.52229     184.7094
    9.5821      182.8938     92.49332      87.91138     184.9866
    9.5917      183.2978     92.63796      88.36451     185.2759
    9.6013      183.7021     92.78916      88.85925     185.5783
    9.6109      184.0976     92.95168       89.3344     185.9034
    9.6205        184.47     93.12417      89.77594     186.2483
    9.6301      184.8555     93.30133      90.19723     186.6027
    9.6397      185.2812     93.48614      90.57654     186.9723
    9.6493      185.7538       93.685      90.89745       187.37
    9.6589      186.2778     93.90024      91.17108     187.8005
    9.6685      186.8403     94.11999       91.3963       188.24
    9.6781      187.4226     94.33677      91.57835     188.6735
    9.6877      188.0364     94.56401      91.73028      189.128
    9.6972      188.6636      94.8031      91.86266     189.6062
    9.7068       189.273     95.04984      91.99009     190.0997
    9.7164       189.848     95.30484      92.12133     190.6097
     9.726      190.3722     95.55959      92.25067     191.1192
    9.7356      190.8702     95.79684      92.38545     191.5937
    9.7452      191.3543     96.02096      92.53964     192.0419
    9.7548      191.8582     96.24139      92.72899     192.4828
    9.7644      192.4221     96.45257      92.97681     192.9051
     9.774      193.0527     96.65728      93.31303     193.3146
    9.7836      193.7536     96.86303      93.77471     193.7261
    9.7932      194.5503     97.07719      94.37303     194.1544
    9.8028      195.4325     97.30304      95.09416     194.6061
    9.8124      196.3427     97.54095      95.91147     195.0819
     9.822     0.9867255    0.2805264     0.9705681    0.5610527
