# x,y,z,sp,vx,vy,vz,m
4.583440586772742797e+00,-1.029708675827339981e+01,8.379403797661574060e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.632403840484978552e+00,1.028571995380970705e+01,7.841495821989429515e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.591584332253939138e+00,9.633487643430127534e+00,4.743872298353310590e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.166657200954459794e+00,-1.052061271861281533e+01,-7.202311420472805814e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.151555289996833764e+00,1.049855651529621525e+01,-9.036949555540733314e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.593246760757559333e+00,1.076556232842534833e+01,-7.218723717024889908e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.564402937019060857e+00,-1.075626448036953775e+01,-9.009916286008062158e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.884012817555995867e-01,-1.278511141928066230e+01,-1.082035985916091647e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.606493099609543229e+00,8.523626436068333589e+00,1.086010427434100833e+01,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.693134523633156530e+00,-9.137549550055791059e+00,-6.537138501428598758e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.683921647078049810e+00,9.091601150068131076e+00,-9.668384106313048676e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.137887983320221785e+00,1.216210125579228851e+01,-6.551830504649539755e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.153712679021270837e+00,-1.100712638183173375e+01,-8.351376737204772027e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.073298162361311814e+00,1.164917182691026198e+01,-1.017296734783702661e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.151345082370040629e+00,-1.210668300467052028e+01,-9.657443028038223076e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.033911393143090329e+00,-1.168749265086334610e+01,1.014764461862706391e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.165242507934388883e+00,1.101653603620458099e+01,-7.878686450848711331e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.509502596306138589e+00,-9.639793487978860043e+00,-1.019770557154519075e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.602322367007715798e+00,-1.023887784234664622e+01,-7.829822528307420093e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.610687636568393089e+00,1.026503377487532731e+01,-8.348157174287106130e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.519364429274501660e+00,9.579204657065673700e+00,1.018306899480980832e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.112811755583512641e+00,-1.049247345739211035e+01,-1.821068375502933323e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.139256397519511799e+00,1.049827711818181619e+01,-3.593073084079503321e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.579229818861626278e+00,1.076436902462961775e+01,-1.779085177634745385e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
3.632770498973903806e+00,-1.078998662198599234e+01,-3.575146892693417566e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.503031941964480533e-01,1.283909782752012418e+01,-5.412209855245817991e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
2.609701221643236480e+00,8.514164957707306414e+00,-5.391441574047931340e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.800000000000000000e+01
1.652660141581965281e+00,-9.168619856768536636e+00,-1.144548693292189778e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.683353252054462956e+00,9.129936368066216446e+00,-4.203194252391173613e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.112624125096814076e+00,1.215662987690774521e+01,-1.138499493497341808e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.160686713198601616e+00,-1.099056290125438018e+01,-2.943810520766914962e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.073741052196089285e+00,1.163509740824515148e+01,-4.734990607530856543e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.118286749032655791e+00,-1.217045858097517907e+01,-4.262441567231160633e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
1.046243416803984916e+00,-1.164982718462951539e+01,-6.043850200688485330e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
2.153976395561859825e+00,1.097445572366591549e+01,-2.413432034329999087e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
3.525380471360295864e+00,-9.647140125319756621e+00,-4.786187241106846457e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.615834636849930561e+00,-1.025055109619376204e+01,-2.455407812804367484e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
4.581062118050345688e+00,1.022723842814671613e+01,-2.917282123903067070e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.600000000000000000e+01
